i,ar_pcont1,ar_pcont2,ar_pcont3,ar_ncont1,ar_ncont2,ar_ncont3,∆w_pcont1,∆w_pcont2,∆w_ncont1,∆w_ncont2,ar_ppeak,ar_npeak,∆w_ppeak,∆w_npeak,ar_wAc,ar_wAp,ar_Ap,∆w_Ac,∆w_Ap,∆Ap
76.0,0.4712,0.5106,0.7115,0.0,0.0,0.0,0.05812322,0.71976728,0.0,0.0,0.211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.4545,0.497,0.7086,0.0,0.0,0.0,0.05812322,0.71976728,0.0,0.0,0.1864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.5031,0.4855,0.7072,0.0,0.0,0.0,0.04843601,0.71976728,0.0,0.0,0.1812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.4863,0.4721,0.6989,0.0,0.0,0.0,0.04843601,0.71976728,0.0,0.0,0.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.4697,0.4607,0.6963,0.0,0.0,0.0,0.04843601,0.71976728,0.0,0.0,0.1606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.5182,0.5274,0.6941,0.0,0.0,0.0,0.04036335,0.59980606,0.0,0.0,0.1124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.5017,0.5124,0.6883,0.0,0.0,0.0,0.04036335,0.59980606,0.0,0.0,0.1032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.4847,0.4999,0.6828,0.0,0.0,0.0,0.04036335,0.59980606,0.0,0.0,0.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.4671,0.4884,0.6769,0.0,0.0,0.0,0.04036335,0.59980606,0.0,0.0,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.5166,0.4714,0.668,0.0,0.0,0.0,0.03363612,0.59980606,0.0,0.0,0.051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.4981,0.4589,0.6605,0.0,0.0,0.0,0.03363612,0.59980606,0.0,0.0,0.0446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.4816,0.5216,0.6605,0.0,0.0,0.0,0.03363612,0.49983839,0.0,0.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.466,0.5055,0.6568,0.0,0.0,0.0,0.03363612,0.49983839,0.0,0.0,0.0314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.5144,0.4927,0.6491,0.0,0.0,0.0,0.0280301,0.49983839,0.0,0.0,0.0108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.4979,0.4792,0.6442,0.0,0.0,0.0,0.0280301,0.49983839,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.4814,0.4655,0.6377,0.0,0.0,0.0,0.0280301,0.49983839,0.0,0.0,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.4638,0.5205,0.6318,0.0,0.0,0.0,0.0280301,0.41653199,0.0,0.0,0.0046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.5125,0.5057,0.6253,0.0,0.0,0.0,0.02335842,0.41653199,0.0,0.0,0.0094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.4956,0.4929,0.6199,0.0,0.0,0.0,0.02335842,0.41653199,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.479,0.4796,0.616,0.0,0.0,0.0,0.02335842,0.41653199,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.4613,0.4658,0.6092,0.0,0.0,0.0,0.02335842,0.41653199,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.5096,0.5211,0.6036,0.0,0.0,0.0,0.01946535,0.34710999,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.4932,0.5054,0.5958,0.0,0.0,0.0,0.01946535,0.34710999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.4767,0.4897,0.5883,0.0,0.0,0.0,0.01946535,0.34710999,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.4751,0.5181,0.7841,0.0,0.0,0.0,0.3599,1.2438,0.0,0.0,0.5117,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
