omega,S,S_p,S_c
3.7600000000000002,0.011540222869307,0.0,0.011540222869307
3.765,0.013279512947886806,0.0,0.013279512947886806
3.77,0.009545177207390919,0.0,0.009545177207390919
3.775,0.010711287069378952,0.0,0.010711287069378952
3.7800000000000002,0.011530197943915185,0.0,0.011530197943915185
3.785,0.01066911102157043,0.0,0.01066911102157043
3.79,0.009470273035486376,0.0,0.009470273035486376
3.795,0.011631777513579872,0.0,0.011631777513579872
3.8000000000000003,0.010606955973792732,0.0,0.010606955973792732
3.805,0.01099065990629594,0.0,0.01099065990629594
3.81,0.011898636599361218,0.0,0.011898636599361218
3.815,0.010101948321337664,0.0,0.010101948321337664
3.8200000000000003,0.010739033794257332,0.0,0.010739033794257332
3.825,0.010715015783380915,0.0,0.010715015783380915
3.83,0.010117482319417868,0.0,0.010117482319417868
3.835,0.01159484308976054,0.0,0.01159484308976054
3.84,0.010845907796849864,0.0,0.010845907796849864
3.845,0.011496008531243182,0.0,0.011496008531243182
3.85,0.012738052591029116,0.0,0.012738052591029116
3.855,0.014059931135084002,0.0,0.014059931135084002
3.86,0.012350995949106786,0.0,0.012350995949106786
3.865,0.01096190846761494,0.0,0.01096190846761494
3.87,0.01234000646048236,0.0,0.01234000646048236
3.875,0.009836059402907193,0.0,0.009836059402907193
3.88,0.01191009146729646,0.0,0.01191009146729646
3.8850000000000002,0.012832180577042026,0.0,0.012832180577042026
3.89,0.01349042006385508,0.0,0.01349042006385508
3.895,0.013264693350584528,0.0,0.013264693350584528
3.9,0.011051612113030644,0.0,0.011051612113030644
3.9050000000000002,0.01472501389358742,0.0,0.01472501389358742
3.91,0.013016940379809518,0.0,0.013016940379809518
3.915,0.01266849318667109,0.0,0.01266849318667109
3.92,0.014223475448620413,0.0,0.014223475448620413
3.9250000000000003,0.013341908979122791,0.0,0.013341908979122791
3.93,0.01169484661168048,0.0,0.01169484661168048
3.935,0.011753568065659394,0.0,0.011753568065659394
3.94,0.01322806355879394,0.0,0.01322806355879394
3.9450000000000003,0.013643597776450704,0.0,0.013643597776450704
3.95,0.011709024486421603,0.0,0.011709024486421603
3.955,0.012907783188325053,0.0,0.012907783188325053
3.96,0.013182775027349642,0.0,0.013182775027349642
3.9650000000000003,0.012519094483143188,0.0,0.012519094483143188
3.97,0.012538769715659625,0.0,0.012538769715659625
3.975,0.013274628807326543,0.0,0.013274628807326543
3.98,0.015209559016258591,0.0,0.015209559016258591
3.985,0.014355003169480782,0.0,0.014355003169480782
3.99,0.01529881746970687,0.0,0.01529881746970687
3.995,0.015287522670307346,0.0,0.015287522670307346
4.0,0.017951905974464735,0.0,0.017951905974464735
4.005,0.013711933467124088,0.0,0.013711933467124088
4.01,0.013817971905069604,0.0,0.013817971905069604
4.015,0.01585817482949344,0.0,0.01585817482949344
4.0200000000000005,0.016474033037525267,0.0,0.016474033037525267
4.025,0.016589943238389752,0.0,0.016589943238389752
4.03,0.018086935045503807,0.0,0.018086935045503807
4.035,0.015089110948475757,0.0,0.015089110948475757
4.04,0.015307046930296383,0.0,0.015307046930296383
4.045,0.01732159481464703,0.0,0.01732159481464703
4.05,0.016568026864170263,0.0,0.016568026864170263
4.055,0.01631957314157375,0.0,0.01631957314157375
4.0600000000000005,0.018958138793648265,0.0,0.018958138793648265
4.065,0.017608297566544022,0.0,0.017608297566544022
4.07,0.013987036648505998,0.0,0.013987036648505998
4.075,0.016779678726387262,0.0,0.016779678726387262
4.08,0.01613540913587797,0.0,0.01613540913587797
4.085,0.02028315473687718,0.0,0.02028315473687718
4.09,0.018553259527084844,0.0,0.018553259527084844
4.095,0.018884012712668423,0.0,0.018884012712668423
4.1,0.01781104257137298,0.0,0.01781104257137298
4.105,0.017782595916248815,0.0,0.017782595916248815
4.11,0.017358957428490005,0.0,0.017358957428490005
4.115,0.016033402914069447,0.0,0.016033402914069447
4.12,0.02029452209445525,0.0,0.02029452209445525
4.125,0.01896683105571176,0.0,0.01896683105571176
4.13,0.020548937629575555,0.0,0.020548937629575555
4.135,0.022087895252913974,0.0,0.022087895252913974
4.14,0.0270246549192462,0.0,0.0270246549192462
4.1450000000000005,0.02352844705314968,0.0,0.02352844705314968
4.15,0.023703622021323183,0.0,0.023703622021323183
4.155,0.02533454584179801,0.0,0.02533454584179801
4.16,0.02406244554267073,0.0,0.02406244554267073
4.165,0.021291800055277903,0.0,0.021291800055277903
4.17,0.027753771468296218,0.0,0.027753771468296218
4.175,0.02508715904040116,0.0,0.02508715904040116
4.18,0.026560446267507448,0.0,0.026560446267507448
4.1850000000000005,0.027911522885467433,0.0,0.027911522885467433
4.19,0.028175931627987986,0.0,0.028175931627987986
4.195,0.026757559305656292,0.0,0.026757559305656292
4.2,0.02917961645017773,0.0,0.02917961645017773
4.205,0.027274459209707686,0.0,0.027274459209707686
4.21,0.027262777076211848,0.0,0.027262777076211848
4.215,0.020068240300862305,0.0,0.020068240300862305
4.22,0.022727707520508164,0.0,0.022727707520508164
4.225,0.02095744006894164,0.0,0.02095744006894164
4.23,0.021280087448460376,0.0,0.021280087448460376
4.235,0.015767747459568066,0.0,0.015767747459568066
4.24,0.016280737809420527,0.0,0.016280737809420527
4.245,0.018447506442097944,0.0,0.018447506442097944
4.25,0.021974086460010908,0.0,0.021974086460010908
4.255,0.017641005583343583,0.0,0.017641005583343583
4.26,0.018950722055182265,0.0,0.018950722055182265
4.265,0.02318730341542193,0.0,0.02318730341542193
4.2700000000000005,0.024642351624719217,0.0,0.024642351624719217
4.275,0.02194085425006199,0.0,0.02194085425006199
4.28,0.0191183084753439,0.0,0.0191183084753439
4.285,0.020239014512512064,0.0,0.020239014512512064
4.29,0.020254860270765573,0.0,0.020254860270765573
4.295,0.02565374237109684,0.0,0.02565374237109684
4.3,0.01854210447189256,0.0,0.01854210447189256
4.305,0.02037837577273613,0.0,0.02037837577273613
4.3100000000000005,0.020174732287864268,0.0,0.020174732287864268
4.315,0.021777114426208263,0.0,0.021777114426208263
4.32,0.020278954012335846,0.0,0.020278954012335846
4.325,0.022152081292084683,0.0,0.022152081292084683
4.33,0.024008998311953175,0.0,0.024008998311953175
4.335,0.02138587463884171,0.0,0.02138587463884171
4.34,0.023139779746660403,0.0,0.023139779746660403
4.345,0.025527717820627318,0.0,0.025527717820627318
4.3500000000000005,0.024870461903847788,0.0,0.024870461903847788
4.355,0.02269057484105456,0.0,0.02269057484105456
4.36,0.02296332337944601,0.0,0.02296332337944601
4.365,0.023876314881276808,0.0,0.023876314881276808
4.37,0.02153330007243173,0.0,0.02153330007243173
4.375,0.02089376475281135,0.0,0.02089376475281135
4.38,0.019212723074969348,0.0,0.019212723074969348
4.385,0.02215827264238422,0.0,0.02215827264238422
4.39,0.02063411708443446,0.0,0.02063411708443446
4.3950000000000005,0.01924032276845322,0.0,0.01924032276845322
4.4,0.019753330983215894,0.0,0.019753330983215894
4.405,0.019038232347439586,0.0,0.019038232347439586
4.41,0.019671704757971132,0.0,0.019671704757971132
4.415,0.02118799713194119,0.0,0.02118799713194119
4.42,0.019806132826304588,0.0,0.019806132826304588
4.425,0.02655640902867041,0.0,0.02655640902867041
4.43,0.02416633628973652,0.0,0.02416633628973652
4.4350000000000005,0.02436444982308023,0.0,0.02436444982308023
4.44,0.02292216513073027,0.0,0.02292216513073027
4.445,0.024522374977838313,0.0,0.024522374977838313
4.45,0.02720527667488147,0.0,0.02720527667488147
4.455,0.021463014271268035,0.0,0.021463014271268035
4.46,0.025667006670468964,0.0,0.025667006670468964
4.465,0.027199252461636108,0.0,0.027199252461636108
4.47,0.026560229343187216,0.0,0.026560229343187216
4.4750000000000005,0.025983943137846147,0.0,0.025983943137846147
4.48,0.02931917640239537,0.0,0.02931917640239537
4.485,0.024556173029316817,0.0,0.024556173029316817
4.49,0.023458718170837733,0.0,0.023458718170837733
4.495,0.025294879083876173,0.0,0.025294879083876173
4.5,0.024830732196550555,0.0,0.024830732196550555
4.505,0.024648478848390463,0.0,0.024648478848390463
4.51,0.03513767796598593,0.0,0.03513767796598593
4.515,0.03412626878602799,0.0,0.03412626878602799
4.5200000000000005,0.02962235659375772,0.0,0.02962235659375772
4.525,0.02915974247531823,0.0,0.02915974247531823
4.53,0.033822283307826155,0.0,0.033822283307826155
4.535,0.03955949798837519,0.0,0.03955949798837519
4.54,0.03655397586972223,0.0,0.03655397586972223
4.545,0.040939918858226,0.0,0.040939918858226
4.55,0.031451521029242174,0.0,0.031451521029242174
4.555,0.037269113038118216,0.0,0.037269113038118216
4.5600000000000005,0.027434460535058335,0.0,0.027434460535058335
4.565,0.02916705818254938,0.0,0.02916705818254938
4.57,0.029394442632651854,0.0,0.029394442632651854
4.575,0.026407683851969753,0.0,0.026407683851969753
4.58,0.026150020951759,0.0,0.026150020951759
4.585,0.022564093290379804,0.0,0.022564093290379804
4.59,0.033394447229878756,0.0,0.033394447229878756
4.595,0.030728018452336157,0.0,0.030728018452336157
4.6000000000000005,0.033765627794294345,0.0,0.033765627794294345
4.605,0.037026796644651666,0.0,0.037026796644651666
4.61,0.03851620348973589,0.0,0.03851620348973589
4.615,0.036524238461498014,0.0,0.036524238461498014
4.62,0.03786841416660754,0.0,0.03786841416660754
4.625,0.038816220140888424,0.0,0.038816220140888424
4.63,0.041021038529039815,0.0,0.041021038529039815
4.635,0.04494531038360572,0.0,0.04494531038360572
4.64,0.0528954133345746,0.0,0.0528954133345746
4.6450000000000005,0.0514113007577353,0.0,0.0514113007577353
4.65,0.06164348861926243,0.0,0.06164348861926243
4.655,0.056508467351282676,0.0,0.056508467351282676
4.66,0.05310358364104831,0.0,0.05310358364104831
4.665,0.05557422145513348,0.0,0.05557422145513348
4.67,0.06281987483686488,0.0,0.06281987483686488
4.675,0.04685815216874213,0.0,0.04685815216874213
4.68,0.05616937968048427,0.0,0.05616937968048427
4.6850000000000005,0.0477401072380598,0.0,0.0477401072380598
4.69,0.0387435186078372,0.0,0.0387435186078372
4.695,0.03139346988795484,0.0,0.03139346988795484
4.7,0.033397795542225855,0.0,0.033397795542225855
4.705,0.03211870266913246,0.0,0.03211870266913246
4.71,0.03069995698617292,0.0,0.03069995698617292
4.715,0.03568676051111952,0.0,0.03568676051111952
4.72,0.029777175570976117,0.0,0.029777175570976117
4.7250000000000005,0.032076537334364365,0.0,0.032076537334364365
4.73,0.03362688738223392,0.0,0.03362688738223392
4.735,0.0310097847336463,0.0,0.0310097847336463
4.74,0.031537084752411564,0.0,0.031537084752411564
4.745,0.030567343191981764,0.0,0.030567343191981764
4.75,0.03394023286069491,0.0,0.03394023286069491
4.755,0.03506149847394903,0.0,0.03506149847394903
4.76,0.03374210242578656,0.0,0.03374210242578656
4.765,0.03505470994822409,0.0,0.03505470994822409
4.7700000000000005,0.03399280628639061,0.0,0.03399280628639061
4.775,0.042013142020516564,0.0,0.042013142020516564
4.78,0.04114689055796123,0.0,0.04114689055796123
4.785,0.041845907093894776,0.0,0.041845907093894776
4.79,0.03900098196099934,0.0,0.03900098196099934
4.795,0.03987736339370262,0.0,0.03987736339370262
4.8,0.037623729047218404,0.0,0.037623729047218404
4.805,0.03656821156522477,0.0,0.03656821156522477
4.8100000000000005,0.03358527787667778,0.0,0.03358527787667778
4.815,0.03913542324878711,0.0,0.03913542324878711
4.82,0.046040746851096735,0.0,0.046040746851096735
4.825,0.044990412891567806,0.0,0.044990412891567806
4.83,0.04711756042234607,0.0,0.04711756042234607
4.835,0.04068159916830199,0.0,0.04068159916830199
4.84,0.04109703972324441,0.0,0.04109703972324441
4.845,0.04356433864201846,0.0,0.04356433864201846
4.8500000000000005,0.03888244283352053,0.0,0.03888244283352053
4.855,0.04778916573552498,0.0,0.04778916573552498
4.86,0.05251728355563218,0.0,0.05251728355563218
4.865,0.045928973184269,0.0,0.045928973184269
4.87,0.045791639133631275,0.0,0.045791639133631275
4.875,0.04622325366843347,0.0,0.04622325366843347
4.88,0.05157462730020644,0.0,0.05157462730020644
4.885,0.04874520093236485,0.0,0.04874520093236485
4.89,0.04475095952350537,0.0,0.04475095952350537
4.8950000000000005,0.045755994220475014,0.0,0.045755994220475014
4.9,0.05078537099211121,0.0,0.05078537099211121
4.905,0.04823678627814044,0.0,0.04823678627814044
4.91,0.0463543294355135,0.0,0.0463543294355135
4.915,0.05649224750727728,0.0,0.05649224750727728
4.92,0.04398340887532137,0.0,0.04398340887532137
4.925,0.047298908351422725,0.0,0.047298908351422725
4.93,0.0473539385599206,0.0,0.0473539385599206
4.9350000000000005,0.051935992983448406,0.0,0.051935992983448406
4.94,0.05133901319757956,0.0,0.05133901319757956
4.945,0.04471872400324759,0.0,0.04471872400324759
4.95,0.05191987700740736,0.0,0.05191987700740736
4.955,0.04932229463812393,0.0,0.04932229463812393
4.96,0.05032938067229999,0.0,0.05032938067229999
4.965,0.05859575877541708,0.0,0.05859575877541708
